9283012,"BETTY BOOP sitting leg up","TOY",71.11,"Y",
9283119,"BETTY BOOP walking PUDGY","TOY",111.11,"Y",
9283120,"BETTY BOOP on CHAIR","TOY",102.22,"Y",
929,"DIECAST HARLEY DAVIDSON","TOY",21.78,"Y",
9283022,"BETTY BOOP on SWING","TOY",106.67,"Y",
"MRG1485A","AIR FILTER MR GASKET SCOOP","AIR",23.09,"Y",
"BO0 580 254 044","F/PUMP ELECT 200L/hr @ 5bar BOSCH","AIR",443.54,"Y","M18x1.5 M12x1.5"
"NOSG1400","GAUGE NITROUS PRESS 1-1/2 0-1400psi","ACCESSORY",53.32,"Y",
"AAC141-360","DRESS UP KIT CHEV SB HI-TECH COLLECTORS","ACCESSORY",310.22,"Y",
"9915NIS","KEYRING FASTLANE NISSAN ALLOY","ACCESSORY",22.18,"Y",
"AAC141-108","R/COVERS CHEV SB CHEVROLET POLISHED ALLOY","MISC",311.11,"Y","Quality valve covers with Bowtie / Chevrolet logo inlaid with classic Chevrolet red from Proform feature stout die-cast aluminum construction with thick gasket rails to resist unwanted oil leaks. Equipped with internal oil drippers and GM-designed baffles. 

"
"OUT10-1013-03","OUTERWEAR 3in BREATHER RED","AIR",23.09,"Y",
"GDH110","H/SET HOLDEN 3.3 80-86","GASKETS",41.73,"Y",
"AAC141-692","AIR CLEANER 14in x 3in CHEVROLET BLACK DROP BASE","AIR",186.65,"Y","The 14 inch Air Filter assembly has a light weight black alloy top with the Bowtie & Chevrolet emblems, a colour matched alloy drop base and a 3 inch filter, it fits most carburetors with a 5 1/8 neck (Edelbrock, Holley, Demon etc). An excellent mix traditional OEM appearance with optimized air-flow.
Supplied with necessary mounting hardware and center nuts as shown. 

"
"QTR508506","CLUTCH FLOATER PLATE V-DRIVE","CLUTCH",137.53,"Y",
"AAC141-621","BREATHER PUSH ON BOWTIE FILTER STYLE","ACCESSORY",44.43,"Y",
"NOS15750","FUEL SAFETY SWITCH / HOB SWITCH","ACCESSORY",79.98,"Y",
"LON56605","QUICK RELEASE STEERING HUB 3/4 360deg FINE SPLINE","STEERING",150.2,"Y",
"42 G4004","GAUGE W/TEMP 2-5/8 WHITE TRISCO","ELECTRICAL",35.54,"Y",
"ARP230-7301","TORQUE CONVERTER BOLTS TH350","MISC",23.98,"Y",
"9915HON","KEYRING FASTLANE HONDA ALLOY","ACCESSORY",22.18,"Y",
"MAL4755101","DIST FORD 289-302w VAC RTR","IGNITION",549,"Y",
"CATFW-305","FLYWHEEL CHEV SB 13in STEEL NEUTRAL BAL SFI","CLUTCH",223.98,"Y",
"ARP135-5601","MAIN STUDS CHEV BB 4 BOLT","MISC",195.51,"Y",
"A1264","AIR FILTER HONDA PRELUDE","AIR",38.18,"Y",
"A1299","AIR FILTER MAZDA 2ltV6 KF ENG","AIR",40,"Y",
9979580,"SIGN Ford Sales & Service","TOY",22.2,"Y",
"FEL8704PT","HEAD GKT FORD 255 3.680 BORE STOCKCAR","GASKETS",33.73,"Y",
"A102UNI","WIPER ARM 16mm PIVIOT","ACCESSORY",30.18,"Y",
"30-80","KEYRING SKULL WITH GOGGLES","ACCESSORY",13.29,"Y",
"GDD610","H/SET NISSAN L16,18,20","GASKETS",43.56,"Y",
"GDD950","H/SET TOYOTA 3K,4K,5K 08/74-ON","GASKETS",42.98,"Y",
"GBD950","HEAD GKT TOY 3K 4K 8/74 ON","GASKETS",18.67,"Y",
"GCS","MISC C/SET","GASKETS",0,"Y",
"GCX143","H/SET HOLDEN 253-308 80-88","GASKETS",66.62,"Y",
"GDK410","H/SET MITSI 4G32 G32B 84 ON","GASKETS",62.18,"Y",
"14-34","FUEL INLET 1/4m bsp to 3/8m HOSE","HOSE",7.09,"Y",
"ARP254-2801","FLYWHEEL BOLTS FORD 4.6 MOD V8","CLUTCH",61.32,"Y","1.000 UHL M10 x 1.0"
"GDE121","H/SET HONDA EL 1980-81","GASKETS",98.56,"Y",
"AFC10243","COIL OVER SPRING CLIP AFCO SMALL BODY","STEERING",8.98,"Y",
"HUR316-2001","SHIFTER PISTOL GRIP Q/STICK GLIDE NO COVER","TRANS",435.54,"Y","FWD & REV PATTERN GLIDE
REV PATTERN TH350 & TH400"
"GBH100","HEAD GKT FORD 200-250","GASKETS",0,"Y",
"GBM","MISC GEAR BOX","TRANS",0,"Y",
"FRDM9697-A","WING NUT CHROME","ACCESSORY",22.2,"Y",
"CS10LMC2","HELMET BLACK/BLUE LGE HJC","CLOTHING",177.76,"Y",
"EBC DP3954C","BRAKE PADS CERAMIC MITSUBISHI","BRAKES",194.67,"Y","FITS MITSUBISHI CHALLENGER(99-2000)
FTO, GALANT, LANCER EVO2/3
SHOGUN, SHOGUN SPORT
SIGMA AN SPACE WAGON"
"GCG392","H/SET HOLDEN 161-202 1963-80","GASKETS",35.51,"Y",
"HSM","MISC HEAD STUDS","MISC",0,"Y",
"GCP340","H/SET FORD 200-250","GASKETS",51.11,"Y",
"TT203-4","TEE 1/4 HOSE BRASS","MISC",10.56,"Y",
"HAWHB100M480","BRAKE PADS WIL DL2 PAIR RACE","BRAKES",54,"Y","RACE"
"GCD880","H/SET HOLDEN 6","GASKETS",71.68,"Y",
"GEJ130","C/SET NISSAN A10,A12,A14,A15 1971-82","GASKETS",18.62,"Y",
251009,"CLOCK REAL FLAME NEON","ACCESSORY",71.09,"Y",
"GDN161","H/SET FORD 200-250 EFI UNLEADED","GASKETS",114.98,"Y",
"SG25851BC","GAUGE TRANS TEMP 2-5/8 40-140deg C","ACCESSORY",102.2,"Y",
"WIN7802","STUD Q/C DIFF REAR COVER","DIFF",6.2,"Y",
"E98002R","LEAD SET 9mm V8 HEI 90deg/STR RED","LEADS",102.2,"Y",
"GEP641","C/SET CHRY 6","GASKETS",52.5,"Y",
"GHG302","HEAD GKT FORD 302-351c BLACK SILICONE","GASKETS",17.76,"Y",
"GENP","PATCH GENUINE CHEVROLET","CLOTHING",11.51,"Y",
"GEP340","C/SET FORD XF 85-87 SMALL RMS 108mm OD","GASKETS",35.09,"Y",
"GEP342","C/SET FORD XF UNLEAD 87on DIF RMS","GASKETS",35.02,"Y",
"FRDM6392-E","BELLHOUSING FORD 289-351w  ALLOY BW/T5","CLUTCH",416.89,"Y",
"GDR520J","H/SET FORD 3.9 DP 88-6/91 GENUINE H/GKT","GASKETS",109.16,"Y",
"BGG170007","F/PUMP CHEV SB 130gph 15psi","AIR",212.43,"Y",
"GDL-A005","QUICK REL TWIST SUIT MOMO etc ALLOY","STEERING",115.54,"Y",
"RUS660420","ADAPTOR -4m to 1/8m npt STR ALLOY","HOSE",7.98,"Y",
"GED880","C/SET HOLDEN 6 CYL","GASKETS",35.43,"Y",
"GED950","C/SET TOYOTA 4K 1978-ON","GASKETS",38.13,"Y",
"GEE791","C/SET CHRY,VALIANT 225ci 1962-70","GASKETS",46.67,"Y",
"GDR521N","H/SET FORD 3.9 88-6/91 NO H/GKT","GASKETS",70.4,"Y",
"GDYD1984","TYRE 32/14x15 DRAG SLICK","TYRES",500,"Y",
"C1790-8","SUMP BUNG WASHERS ALLOY","MISC",1.61,"Y",
"MSD3108","LEAD SET 8mm V8 90deg/STR(multi) BLUE HELI-CORE","LEADS",133.32,"Y","MSD's 8mm Heli-core universal V8 blue ignition lead sets have a solid conductor that is wound around a glass inner core, this gives them the low resistance and maximum voltage capacity of solid-core wire, with the radio frequency (RF) reduction qualities of spiral-wound leads. Underneath the high-temperature multi-angle plug boots, dual crimp stainless steel terminals feature snap-locks to ensure a secure fit.
"
"FRDM9697-C","WING NUT HORSE MUSTANG","ACCESSORY",22.2,"Y",
"FRDM6750-B302","DIPSTICK FORD 289-351w 62-78","MISC",35.54,"Y",
"BUNDY 3/16","BUNDY TUBE 3/16 per mtr","HOSE",7.09,"Y",
"WEL-F958","DIST CAP ADAPTOR FORD MOTORCRAFT","IGNITION",15.96,"Y",
"FSBE04","STICKER BETTY BOOP","ACCESSORY",3.54,"Y",
"FSBG05","STICKER AUTOMETER","ACCESSORY",2.65,"Y",
"G1103","GAUGE OIL PRESS 0-80 PSI 50mm MECH","ACCESSORY",22.2,"Y",
"FROSTP","MISC FROST PLUGS","MISC",0,"Y",
"FS84823","W/NECK CHEV SB STD ANG ALLOY (not shiny)","MISC",22.2,"Y",
"GM3733289","STARTER BOLT CHEV MEDIUM","MISC",11.54,"Y",
"GRT4008","BOSS KIT ADAPTOR MOMO HUB to GRT WHEEL","STEERING",62.2,"Y",
"FRDM6766-B302","BREATHER PUSH ON FORD CHROME","ACCESSORY",29.32,"Y",
"ZZFAU-AIR-SP","FREIGHT EX AUSSIE SPECIAL ORDER","FREIGHT",0,"Y",
9283016,"BETTY BOOP classic","TOY",79.11,"Y",
"KN HP2002","OIL FILTER CHEV SHORT K&N","MISC",39.98,"Y",
"FRDM6892-F","R/COVER GROMMET SET WIDE FLANGE","MISC",8.78,"Y",
"56464-N","T/COVER BOLTS CHEV 12pt CHROME","MISC",22.2,"Y",
"GR93120","BRAKE HOSE -3 20in straight","BRAKES",33.76,"Y",
"FRDM6766-H302","BREATHER PUSH ON FORD FILTER STYLE","ACCESSORY",40.87,"Y","Non-shielded push-in type for 1.25in dia. hole"
"FRDM10883-A258","GAUGE W/TEMP 2-5/8 FORD","ACCESSORY",159.98,"Y",
"FRDM6880-S","REMOTE OIL FILTER MOUNT SVO","MISC",157.29,"Y",
"G12BG","DIFF GKT CHEV 12 BOLT","DIFF",14.2,"Y",
"G16C","HEADERS HOLDEN LS1 VX ON INC FRONT PIPES","EXH",509.6,"Y",
"FT1/2","FUEL TAP 3/4f npt","AIR",17.73,"Y",
"G103B","GAUGE PANEL 2-1/16 TRIPPLE","ACCESSORY",8.87,"Y",
"NGKB7ET","NGK B7ET","IGNITION",8.75,"Y",
"ALL19000","DZUS ROUND SML .500in SELF RETAIN U/5mm SPRING","ACCESSORY",44.43,"Y",
"GR1164","HOSE END -12 STR for PUSH FIT HOSE","HOSE",26.65,"Y",
"GR1087","HOSE END -4 STR RUS610010","HOSE",10.65,"Y",
"T14002","HEAT SHIELD 1-1/2in x 50FT ROLL STICKY","ACCESSORY",35.54,"Y",
"GA 27044","VAC HOSE 1/4in 50FT per foot","HOSE",1.29,"Y",
"GAG390GP","HEAD GKT HOLDEN 202GP","GASKETS",32.67,"Y",
"FU","MISC FAN ELECTRIC","COOLING",0,"Y",
"KL101","KLOTZ SUPER TECHNIPLATE 2 STROKE 4ltr","OIL",63,"Y",
"FSBG06","STICKER WELD RACING","ACCESSORY",2.65,"Y",
"FELOS11701C","SUMP SET FORD FE 332-428","GASKETS",17.76,"Y",
"HUR 250T","HEADERS FALCON XW-XE 302-351c D/COL","EXH",410,"Y",
"VL-79","LIFTER CHRYS 318-440 HYD","MISC",8,"Y",
"G101B","GAUGE PANEL 2-1/16 SINGLE","ACCESSORY",4.43,"Y",
"G102B","GAUGE PANEL 2-1/16 DUAL","ACCESSORY",8.87,"Y",
"SA110","BOOK CHEVY SB PERFORMANCE 1955-1996","BOOKS",40,"Y",
"FX 193","TRANS FILTER FORD C6 75-","TRANS",10.17,"Y",
"FX160","TRANS FILTER KIT FORD C4 (GFS6) 70on","TRANS",26.47,"Y",
"FRDM1827-A1","BANNER FORD RACING","ACCESSORY",53.32,"Y",
"GHG305A","HEAD GKT CHEV SB 305 FELPRO","GASKETS",25.76,"Y",
"COM614-16","KEEPERS 11/32 10deg +50th inst ht SUPERLOCKS","MISC",84.43,"Y",
"GHG289","HEAD GKT FORD 289-351w BLACK SILICONE","GASKETS",17.76,"Y",
"GHG289A","HEAD GKT FORD 289-351w FELPRO 8548pt-2","GASKETS",40,"Y",
"MSD7908","DIST CHEV V8 MAGNETO 12LT","IGNITION",2159.64,"Y",
"GHG350S","HEAD GKT CHEV SB STEEL SHIM","GASKETS",6.67,"Y",
"GJN015","R/COVER GKT CHRY 215 245 265 -80","GASKETS",11.51,"Y",
"GHG308","HEAD GKT HOLDEN 253-308 BLACK SILICONE","GASKETS",12.4,"Y",
"GHG308A","HEAD GKT HOLDEN 253-308 FELPRO","GASKETS",24.85,"Y",
"GHG350","HEAD GKT CHEV SB 327-350 BLACK","GASKETS",15.07,"Y",
"EMC4C6","TRANS MOUNT FORD ALL","MISC",22.2,"Y",
56402,"CABLE TIE 140mm BLACK EACH","ELECTRICAL",0.18,"Y",
"NGKZFR5A11","NGK ZFR5A-11","IGNITION",4.89,"Y",
"GHB180","HOSE RETAINER 180deg FOR 5/8 HEATER HOSE","ACCESSORY",11.54,"Y",
"GHB90","HOSE RETAINER 90deg FOR 5/8 HEATER HOSE","ACCESSORY",11.54,"Y",
"RPCR5001","DIPSTICK CHEV SB 80on FLEXIBLE RH DIP","MISC",58.65,"Y",
"GHG","MISC HEAD GKT","GASKETS",0,"Y",
"ALL52302","QUICK RELEASE STEERING HUB 3/4in PIN TYPE","STEERING",68.43,"Y","BUY 10 @TIME 17.50us"
"GHC220GP","SUMP SET FORD 289-302W STEEL CORE","GASKETS",31.07,"Y",
"QA1 CMR10T","ROD END STE RHM 5/8x5/8 TEFLON","STEERING",29.32,"Y",
"AUM 3432","GAUGE W/TEMP 120-240f SPORTCOMP","ACCESSORY",204.4,"Y",
"GJN052","R/COVER GKT HOLD 6 1963-83","GASKETS",8.87,"Y",
"SILE9006","SILICONE ELBOW 64mm(2.5in) BLUE","HOSE",53.32,"Y",
"GHG454","HEAD GKT CHEV BB 427-454 FELPRO","GASKETS",34.62,"Y",
"AFC10157","COIL OVER DIAPER PIN AFCO LARGE BODY","STEERING",4.43,"Y",
"GJM501","R/COVER GKT HOLD 6","GASKETS",6.2,"Y",
"QA1 CMR3","ROD END STE RHM 3/16 x 3/8","STEERING",10.65,"Y",
"GJR624","FRONT COVER GKT HOLDEN V8","GASKETS",6.2,"Y",
"GKA284","WATER PUMP GKT HOLD 6 ALL","GASKETS",3.73,"Y",
"2737SS","GAUGE W/TEMP 2in 40-120c SILVER elect","ACCESSORY",39.98,"Y",
"GJN639","R/COVER GKT FORD XE,XF 84-85 INJ","GASKETS",15.09,"Y",
"GJN676","R/COVER GKT FORD 3.9-4.0 EFI TO 9/93","GASKETS",14.18,"Y",
"RJS20216-1","NECK BRACE BLACK 360deg","CLOTHING",66.65,"Y",
"GHS289","H/SET FORD 289-302w","GASKETS",39.98,"Y",
"M-68HV","OIL PUMP FORD 289-302w HI-VOLUME","MISC",73.76,"Y",
"CS10MS","HELMET SILVER MED HJC","CLOTHING",133.32,"Y",
"TRE2-3-6014X","TRANS YOKE TRE500/600 1330 31x1.391","TRANS",114.65,"Y",
"GJJ380","SUMP SET HOLDEN V6 (CORK SUMP GKT)","GASKETS",28.4,"Y",
"GJJ392","SUMP SET HOLDEN 304 4PCE VN","GASKETS",22.2,"Y",
"GJM008","R/COVER GKT NISSAN A SERIES","GASKETS",6.61,"Y",
"GHS308","H/SET HOLDEN 253-308","GASKETS",48,"Y",
"GJA010","INT/EXH GKT NISSAN A10 A12 71-80","GASKETS",5.16,"Y",
"QA1 CMR4","ROD END STE RHM 1/4x 1/4","STEERING",8.87,"Y",
"GFR4099XBK","GLOVES 1 LAYER XLG BLACK G-FORCE","ACCESSORY",87.98,"Y",
"GFR4111DBK","BALACLAVA 2 LAYER BLACK NOMEX","CLOTHING",105.76,"Y",
"GEZ520","C/SET FORD FALCON 3.9,4.0 88on","GASKETS",75.51,"Y",
"MS1010-20 ACL","MAINS FORD 302-351c","BEARINGS",71.96,"Y",
"GFR4099MBK","GLOVES 1 LAYER MED BLACK G-FORCE","CLOTHING",87.98,"Y",
"GFR4122MBK","NECK BRACE BLACK MED 360deg","CLOTHING",71.09,"Y",
"GR81650","ADAPTOR -10m to 3/8m npt STR","HOSE",10.65,"Y",
"HPPHP774","BOOK WEBER CARBS","BOOKS",44.43,"Y",
"GFR4111SBK","BALACLAVA 1 LAYER BLACK NOMEX","CLOTHING",75.54,"Y",
"GHG318A","HEAD GKT CHRY 318-360 FELPRO","GASKETS",35.51,"Y",
"TCI228000","TRANS PAN TH400 DEEP ALLOY","TRANS",287.09,"Y",
"GF61-3M","FUEL FILTER 3/8m STEEL","AIR",7.98,"Y",
"GFB-3001","DELETE","TURBO",105.76,"Y",
"GES150","C/SET HOLDEN VN V8 304 89 ON","GASKETS",66.65,"Y",
"GEW940","C/SET HOLDEN V6 VN 91on","GASKETS",80,"Y",
"E74230","LEAD SET FORD MAZDA TELSTAR 626 DOHC 2ltr INJ 92on","LEADS",111.09,"Y",
"DURFKC-3","ENGINE SMALL PARTS KIT CHEV BB","MISC",22.2,"Y","HEAD DOWELS, CAM BOLTS, CRANK KEYS"
"TIL90-1000","PROPORTIONING VALVE LEVER TYPE","BRAKES",177.76,"Y",
"GFR4087RD","ARM RESTRAINTS RED","CLOTHING",58.65,"Y",
"PI S1111","DOWEL HEAD TO BLOCK CHEV BB","MISC",3.51,"Y",
"GFB1003","BLOW OFF VALVE KIT HYBRID","AIR",399,"Y",
"GFB1004","BLOW OFF VALVE KIT BASIC","AIR",239.91,"Y",
"GFS318","F/SET CHRY 318 STD","GASKETS",119.96,"Y",
"GFS350","F/SET CHEV SB STD","GASKETS",71.09,"Y",
"GFS289","F/SET FORD 289-302w","GASKETS",71.09,"Y",
"GFR4372LBL","DRIVING SUIT 1 LAYER LGE BLUE","CLOTHING",248.87,"Y","Ultrashield's single layer one piece SFI driving suits are made from flame retardant NOMEX® with brass zippers. Suits have classic features including shoulder epaulettes, color matched cuffs, the Straight Leg Cuff and side seam pockets."
"CAARS43Z-4045","RINGS 4in 4.045in 1/16,1/16,3/16 GAPLESS","MISC",496,"Y",
"GHA 353","EXH GKT FORD 6cyl ALLOY HEAD","GASKETS",9.73,"Y",
"VA 3664","STARTER CHEV INLINE BOLTS rebuilt","MISC",203.56,"Y",
"HPC","MISC HPC","ACCESSORY",0,"Y",
"GFS351","F/SET FORD 351w STD","GASKETS",87.96,"Y",
"GR92008","ADAPTOR -10m to -10m O-RING PORT","HOSE",29.32,"Y",
"GFSM","MISC F/SET","GASKETS",0,"Y",
"GFR4372LRD","DRIVING SUIT 1 LAYER LGE RED","CLOTHING",248.87,"Y",
"GFR4372MBK","DRIVING SUIT 1 LAYER MED BLK","CLOTHING",248.87,"Y",
"GFR4122MRD","NECK BRACE RED MED 360deg","CLOTHING",71.09,"Y",
"GFR4122SBK","NECK BRACE BLACK SML 360deg","CLOTHING",71.09,"Y",
"GFR4372LBK","DRIVING SUIT 1 LAYER LGE BLACK","CLOTHING",248.87,"Y","18% DUTY"
"GFR4372XRD","DRIVING SUIT 1 LAYER XLG RED","CLOTHING",248.87,"Y",
"GFR6100BK","HARNESS 5pt PULL-UP BLACK SML BUCKLE","CLOTHING",159.98,"Y",
"TPGKT-TH400","TRANS PAN GKT TH400","TRANS",11.54,"Y",
"GFR4372MBL","DRIVING SUIT 1 LAYER MED BLU","CLOTHING",248.87,"Y",
"GR82208","ADAPTOR -4m to 1/8m 90deg STEEL","HOSE",8.87,"Y",
"GFR4372XBL","DRIVING SUIT 1 LAYER XLG BLUE","CLOTHING",248.87,"Y",
"FELOS34509T","SUMP SET CHEV SB LH Dip 1pce THIN FRONT SEAL","GASKETS",68.43,"Y",
"FELOS6566C-3","SUMP SET CHRY 360 FELPRO","GASKETS",26.62,"Y",
"AG STD12","HEATER HOSE 1/2in 50 foot","COOLING",2.65,"Y",
"FELMS93334","INTAKE SET FORD 302w 86-95 INJ","GASKETS",32.78,"Y",
"FELOS30408C","SUMP SET FORD 429-460","GASKETS",22.18,"Y",
"MS1051-020","MAINS CHRY 360 1/2 GROOVE","BEARINGS",78.81,"Y",
"CRN11744-16","ROLLER ROCKERS 1.5 3/8 CRANE","MISC",382.2,"Y",
"TITDEGRE-20","DEGREASER 20ltr","CHEMICALS",86.4,"Y",
"TRA1028","REMOTE OIL FILTER MOUNT FORD HP1 1A","MISC",44.43,"Y",
"FELTCS6563-1","FRONT COVER SET CHRY 273-360","GASKETS",39.98,"Y",
"FELVS12869R","R/COVER GKT CHEV SB PRE 87 RUBBER PAIR","GASKETS",22.2,"Y","11/8.76+ 5/11/03 RET 13.68+"
"HA 660","RINGS CHEV 283","MISC",68.15,"Y",
"FELMS9459B","INTAKE SET CHEV BB 348","GASKETS",53.29,"Y",
"STGU1662","TRANS YOKE GLIDE & TH350","TRANS",159.98,"Y",
"FEL2904","REAR MAIN SEAL CHEV BB RUBBER","MISC",34.77,"Y",
"CRN99802-16","ROCKER ARM ADJUSTER NUTS","MISC",59.37,"Y",
"FELMS93317","INTAKE SET CHEV 305-350 TBI 86-93","GASKETS",32.84,"Y",
"MOPP5007615","R/COVERS CHRY BB ALLOY","MISC",262.2,"Y",
"CAN22-550","OIL FILTER ADAPTER CHEV for accusump & drysump","MISC",123.54,"Y","Oil filter stays in factory location w/ 2, 1/2npt SIDE PORTS"
"FELOS30061C-1","SUMP SET CHEV BB 396-454","GASKETS",23.98,"Y",
"FELMS96010","INTAKE TRAY FORD 302-351c","GASKETS",42.65,"Y",
"FELMS96022","INTAKE SET BUICK 196-231 V6 TO 1977","GASKETS",48.2,"Y",
"FELMS9939","EXH GKT CHRY 273-318 pair","GASKETS",29.32,"Y",
"FFM419.60495","HELMET MATT BLACK M7 L/60","CLOTHING",177.76,"Y",
"FGWG38-GSKT","WASTEGATE GKT 38mm","EXH",15.98,"Y",
"FELVS50005C","R/COVER GKT BUICK,OLDS,PONTIAC 4 bolt PAIR","GASKETS",40.84,"Y",
"FFM419.2024","HELMET BLACK XLG 62cm TOURPRO 2","CLOTHING",133.32,"Y",
"FFM419.2044","HELMET CANDY RED XLG(62cm) FFM TOURPRO 2","CLOTHING",133.32,"Y",
"FI-0120","EFI FILTER COMMODORE Z200","AIR",15.09,"Y",
"NGKC9EH9","NGK C9EH-9","IGNITION",9.27,"Y",
"FRACA324A","AIR FILTER 12-5/8 x 2-3/4  SUITS FORD M/SPORT","AIR",32.87,"Y",
1056,"MOTHERS WAX ATTACT POLISHER","CHEMICALS",133.24,"Y",
"KN E-3740","AIR FILTER 14in x 2 1/4in K&N","AIR",131.65,"Y",
"FI-0100","EFI FILTER FORD HOLD Z168","AIR",16,"Y",
"SAB56","BOOK FORD HI PERF W,CL,BB,FE INTERCH","BOOKS",44.43,"Y",
"FELVS50088R","R/COVER GKT CHEV SB CTR BOLT 87-93 RUBBER","GASKETS",35.54,"Y",
"FELVS13395R","R/COVER GKT CHRY SB RUBBER PAIR","GASKETS",22.2,"Y",
"SP9237","R/COVERS FORD 289-351w CHROME PAIR","MISC",79.98,"Y",
"SG25812A","GAUGE FUEL PRESS 2-5/8 0-100psi","ACCESSORY",102.18,"Y",
"VA54340","FUEL TAP 1/4f npt (8mm) RED BUTTLERFLY HANDLE","AIR",21.71,"Y",
"FERF6100-8","VALVE EXH CHEV SB 1.6 4.960L 11/32 set 8","MISC",288.87,"Y","12º Super Flo. Stk/+.050. Edelbrock Head. Tip length .250"
"PFMEB","BREATHER 12/18/20/25mm CLAMP ON BLACK UNIV","ACCESSORY",22.2,"Y",
"FERF1139P-8","VALVE INT CHEV SB 2.080 5.160L 11/32 set 8","MISC",315.54,"Y","12º Super Flo, Brodix, pontiac. +.200 Tip length .250"
"FERF1140PQ-8","VALVE EXH CHEV SB 1.6 5.160L 11/32 set 8","MISC",333.32,"Y","14º Super Flo, Brodix Pontiac. +.200. Special Alloy. Tip length .250"
"GRC318","R/COVER GKT CHRY SB each","GASKETS",8.87,"Y",
"SU 2315","AIR CLEANER 14in x 2in CHROME FLAT BASE","AIR",44.43,"Y","The 14 inch Air Filter assembly has a chromed steel top with a steel base and a 2 inch filter, and fits most carburetors with a 5 1/8 neck (Edelbrock, Holley, Demon etc), a black/chrome 3-point wing nut is included (21-2)"
"FEL7733PT-2","HEAD GKT CHEV SB 327-350 each","GASKETS",21.32,"Y",
"KA3336K12","SPANNER -12","TOOLS",33.76,"Y",
"FEL247","GKT REMOVER/STRIPPER AEROSOL FELPRO","CHEMICALS",13.32,"Y",
"PROWB74","SHOCK PRO STEEL 7in 4 NON COIL OVER","STEERING",134,"Y",
"GR86701","WELD BUNG 1/8f npt","HOSE",11.54,"Y",
"FEL9966PT","HEAD GKT CHEV SB 350 92-96","GASKETS",61.32,"Y",
"FELMS90029","EXH GKT CHRY BB 361-440 pair","GASKETS",34.65,"Y",
"FEL8265PT-1","HEAD GKT FORD BB 429-460","GASKETS",31.07,"Y",
"FEL8361PT","HEAD GKT FORD 2 LITRE OHC","GASKETS",79.98,"Y",
"A101UNI","WIPER ARM 13mm PIVOT","ACCESSORY",19.51,"Y",
"WINK637S/8159/8122","DIFF Q/C W/SHIFTER 52/1 ALLOY AXLE OPEN DRIVE","DIFF",3388,"Y","Twin side bells for use in application using a lift arm, Magnesium, complete with option 8159 for open drive use ie a yoke for a universal, and option 8122 Alloy axle
Ring & Pinion: 4.86
Axle Offset: 52/1
Axle Id: 1 3/4
"
"FEL1811","SUMP SET FORD 302-351C RUBBER COATED","GASKETS",28.65,"Y",
"ALL10219","WINDOW NET INSTALL KIT","CLOTHING",52.43,"Y",
"FEL1634","R/COVER GKT CHEV BB CORK/STEEL","GASKETS",63.23,"Y",
"FEL1800","SUMP SET BUICK V6","GASKETS",19.54,"Y",
"FEL1881","SUMP SET CHEV SB RH Dip 1pce THICK FRONT SEAL","GASKETS",75.54,"Y",
"FEL1882","SUMP SET CHEV SB STR RAIL RUBBER 1pce w/steel core","GASKETS",95.09,"Y","THICK FRONT SEAL, STR SIDE RAILS"
"MRG6007","CARB SPACER SQ BORE 2in ALLOY OPEN","AIR",62.2,"Y",
"FEL1821","SUMP SET CHEV SB LH Dip & STR RAIL w/steel core","GASKETS",66.65,"Y","SIDE RAILS TRIMMED FOR STROKERS, THICK & THIN FRONT SEALS, RUBBER-COATED FIBER W/STEEL CORE"
61039,"KEY REPLACEMENT PLASTIC BATTERY ISOLATOR","ACCESSORY",4.43,"Y",
"FEL1880","SUMP SET CHEV SB LH Dip 1pce THICK FRONT SEAL","GASKETS",103.98,"Y",
"EM400T","TRANS MOUNT TH400","MISC",22.2,"Y",
"PROWB93","SHOCK PRO STEEL 9in 3 NON COIL OVER","STEERING",134,"Y",
"JP5720","DEGREE WHEEL 8in ALLOY JP","TOOLS",31.09,"Y",
"FELHS9790-PT-3","H/SET FORD 4.6 MOD 4 VALVE","GASKETS",391.98,"Y",
"FELMS90005","INTAKE SET CHEV BB LP STD","GASKETS",37.47,"Y",
"FELMS90240-2","INTAKE SET CHEV BB OVAL PORT FELPRO","GASKETS",31.07,"Y",
"FEL1275","INTAKE SET CHEV BB LP 2.54in x 1.82in .060th","GASKETS",48.87,"Y","Fel-Pro's Composite performance intake manifold gaskets for Chev big block 396-454 rectangle port."
"FELMS93160","INTAKE SET CHEV 305-350 TPI UPPER ONLY","GASKETS",35.51,"Y",
"FELMS90110-1","INTAKE SET FORD BB 429-460","GASKETS",42.62,"Y",
"28-201","LEAD BRACKETS BLUE 6 PCE HORIZONTAL","ACCESSORY",32.87,"Y",
"ALL30067","FAN 12in ELECTRIC DUAL IN SHROUD PULLER","COOLING",257.76,"Y","Allstar's dual 12in electric fans large size assures nearly complete coverage of radiator for very efficient cooling under the most severe conditions. A slim 3-5/8in deep, the fan unit is 26-1/2in wide by 15-1/4in tall and has a maximum air flow of 2,340 CFM"
"FELCS9790","C/SET FORD 4.6 MOD","GASKETS",141.32,"Y",
"PZ18090","GEAR OIL 80w/90 1ltr PENNZ","OIL",7.96,"Y",
"FELAFS7733PT-2","F/SET CHEV SB 350 FELPRO","GASKETS",88.87,"Y",
"WIL-M","MISC WILWOOD","BRAKES",0,"Y",
"FELBS40094","REAR MAIN SEAL CHRY 360","MISC",38.2,"Y",
"FELFS8548PT-2","F/SET FORD 351w 69-74","GASKETS",119.98,"Y",
